"","Team_Id","Team_Name","Season","Conf","W","L","Pts","Opp","MOV","SOS","OSRS","DSRS","SRS","Seed"
"227",1117,"Arkansas State",2014,"Sun Belt","19","13","76.0","71.8","4.16","-3.18","3.44","-3.88","-0.44",NA
"228",1117,"Arkansas State",2015,"Sun Belt","11","18","64.4","69.6","-5.14","-3.81","-6.04","-4.05","-10.10",NA
"229",1117,"Arkansas State",2016,"Sun Belt","11","20","73.6","75.9","-2.29","-2.37","0.09","-7.57","-7.48",NA
"230",1117,"Arkansas State",2017,"Sun Belt","20","12","73.3","69.1","4.22","-2.10","-0.95","1.81","0.87",NA
"231",1118,"Armstrong State",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"232",1119,"Army",2003,"Patriot","5","22","54.9","65.5","-10.63","-5.92","-16.91","-2.81","-19.72",NA
"233",1119,"Army",2004,"Patriot","6","21","50.5","63.3","-12.78","-7.72","-22.54","-0.22","-22.76",NA
"234",1119,"Army",2005,"Patriot","3","24","55.9","67.9","-11.93","-5.39","-15.97","-4.31","-20.27",NA
"235",1119,"Army",2006,"Patriot","5","22","55.2","66.3","-11.07","-5.69","-15.15","-4.74","-19.89",NA
"236",1119,"Army",2007,"Patriot","15","16","61.2","61.0","0.13","-4.52","-11.58","2.53","-9.06",NA
"237",1119,"Army",2008,"Patriot","14","16","59.0","62.1","-3.07","-5.04","-12.16","3.54","-8.62",NA
"238",1119,"Army",2009,"Patriot","11","19","58.0","60.8","-2.73","-7.59","-12.96","2.86","-10.11",NA
"239",1119,"Army",2010,"Patriot","14","15","60.3","61.0","-0.66","-7.96","-13.86","4.76","-9.11",NA
"240",1119,"Army",2011,"Patriot","11","19","67.9","71.4","-3.43","-6.58","-3.43","-7.29","-10.71",NA
"241",1119,"Army",2012,"Patriot","12","18","67.6","69.7","-2.13","-7.16","-3.80","-7.46","-11.26",NA
"242",1119,"Army",2013,"Patriot","16","15","72.4","68.1","4.29","-4.52","3.82","-5.30","-1.48",NA
"243",1119,"Army",2014,"Patriot","15","16","72.4","73.2","-0.81","-4.66","1.02","-7.18","-6.16",NA
"244",1119,"Army",2015,"Patriot","15","15","72.1","72.1","0.03","-4.98","2.07","-8.57","-6.50",NA
"245",1119,"Army",2016,"Patriot","19","14","76.9","75.0","1.97","-8.13","0.86","-8.18","-7.32",NA
"246",1119,"Army",2017,"Patriot","13","19","72.6","73.1","-0.50","-4.10","-1.03","-4.82","-5.84",NA
"247",1120,"Auburn",2003,"SEC (West)","22","12","70.8","65.7","5.09","8.34","5.01","7.66","12.68",10
"248",1120,"Auburn",2004,"SEC (West)","14","14","70.0","65.6","4.43","5.89","4.25","6.06","10.32",NA
"249",1120,"Auburn",2005,"SEC (West)","14","17","70.7","75.2","-4.55","6.60","5.13","-3.08","2.06",NA
"250",1120,"Auburn",2006,"SEC (West)","12","16","65.6","67.7","-2.14","7.06","0.77","4.14","4.92",NA
"251",1120,"Auburn",2007,"SEC (West)","17","15","73.1","72.1","1.03","7.47","6.07","0.70","6.77",NA
"252",1120,"Auburn",2008,"SEC (West)","14","16","71.4","72.8","-1.40","4.70","3.41","-1.10","2.31",NA
"253",1120,"Auburn",2009,"SEC (West)","24","12","72.8","65.4","7.39","3.56","5.66","4.28","9.93",NA
"254",1120,"Auburn",2010,"SEC (West)","15","17","75.7","74.2","1.53","4.68","8.33","-2.84","5.49",NA
"255",1120,"Auburn",2011,"SEC (West)","11","20","62.4","66.2","-3.81","2.40","-4.10","1.63","-2.47",NA
"256",1120,"Auburn",2012,"SEC","15","16","62.6","64.0","-1.32","3.84","-2.46","4.99","2.52",NA
"257",1120,"Auburn",2013,"SEC","9","23","64.8","68.8","-3.97","4.18","0.51","-0.30","0.21",NA
"258",1120,"Auburn",2014,"SEC","14","16","71.5","71.8","-0.37","5.47","4.68","0.42","5.11",NA
"259",1120,"Auburn",2015,"SEC","15","20","67.9","72.1","-4.14","8.15","5.58","-2.31","3.27",NA
"260",1120,"Auburn",2016,"SEC","11","20","70.7","78.1","-7.39","7.54","2.34","-2.19","0.15",NA
"261",1120,"Auburn",2017,"SEC","18","14","80.4","79.6","0.84","7.33","11.88","-3.71","8.17",NA
"262",1121,"Augusta State",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"263",1122,"Austin Peay",2003,"OVC","23","8","71.1","67.8","3.32","-1.98","-4.25","3.41","-0.84",13
"264",1122,"Austin Peay",2004,"OVC","22","10","65.6","60.5","5.09","-1.38","-7.55","8.97","1.42",NA
"265",1122,"Austin Peay",2005,"OVC","13","19","65.3","67.1","-1.78","-1.97","-4.61","0.86","-3.76",NA
"266",1122,"Austin Peay",2006,"OVC","17","14","71.9","71.3","0.61","-6.29","-0.35","-5.33","-5.68",NA
"267",1122,"Austin Peay",2007,"OVC","21","12","70.0","67.0","3.00","-5.09","-0.04","-3.41","-3.45",NA
"268",1122,"Austin Peay",2008,"OVC","24","11","74.0","70.8","3.23","-5.24","1.36","-3.57","-2.21",15
"269",1122,"Austin Peay",2009,"OVC","19","14","75.3","74.2","1.09","-3.69","3.94","-8.14","-4.20",NA
"270",1122,"Austin Peay",2010,"OVC","17","15","72.5","72.4","0.09","-1.68","0.93","-4.78","-3.85",NA
"271",1122,"Austin Peay",2011,"OVC","20","14","73.8","67.0","6.79","-3.77","1.56","-1.71","-0.15",NA
"272",1122,"Austin Peay",2012,"OVC","12","20","69.3","72.6","-3.38","-0.66","1.38","-6.24","-4.86",NA
"273",1122,"Austin Peay",2013,"OVC (West)","8","23","71.5","76.5","-4.94","-4.31","-0.09","-12.26","-12.35",NA
"274",1122,"Austin Peay",2014,"OVC (West)","12","18","76.2","78.9","-2.70","-5.78","-0.14","-10.35","-10.50",NA
"275",1122,"Austin Peay",2015,"OVC (West)","8","22","64.6","72.6","-8.03","-2.81","-5.70","-6.75","-12.45",NA
"276",1122,"Austin Peay",2016,"OVC (West)","18","18","76.1","76.8","-0.69","-2.98","-0.02","-6.02","-6.04",16
"277",1122,"Austin Peay",2017,"OVC (West)","11","19","77.7","83.8","-6.13","-2.32","1.62","-12.62","-11.00",NA
"278",1123,"Ball State",2003,"MAC (West)","13","17","73.3","76.0","-2.73","2.17","5.29","-5.85","-0.57",NA
"279",1123,"Ball State",2004,"MAC (West)","14","15","70.6","70.1","0.48","1.78","2.04","-1.01","1.03",NA
"280",1123,"Ball State",2005,"MAC (West)","15","13","71.1","68.3","2.82","3.31","3.49","0.78","4.27",NA
"281",1123,"Ball State",2006,"MAC (West)","10","18","63.5","65.0","-1.50","-0.60","-5.40","1.87","-3.53",NA
"282",1123,"Ball State",2007,"MAC (West)","9","22","59.6","63.7","-4.06","1.03","-8.86","4.39","-4.47",NA
"283",1123,"Ball State",2008,"MAC (West)","6","24","57.8","63.9","-6.17","0.50","-9.68","4.08","-5.61",NA
"284",1123,"Ball State",2009,"MAC (West)","14","17","57.9","59.7","-1.84","-3.02","-10.21","4.71","-5.50",NA
"285",1123,"Ball State",2010,"MAC (West)","15","15","60.6","62.4","-1.77","-1.48","-8.18","3.33","-4.85",NA
"286",1123,"Ball State",2011,"MAC (West)","19","13","67.6","64.0","3.59","-3.40","-2.22","1.52","-0.70",NA
"287",1123,"Ball State",2012,"MAC (West)","15","15","63.4","60.7","2.63","-4.45","-5.65","2.72","-2.93",NA
"288",1123,"Ball State",2013,"MAC (West)","15","15","65.2","68.0","-2.80","-3.15","-3.16","-3.54","-6.70",NA
"289",1123,"Ball State",2014,"MAC (West)","5","25","65.6","73.8","-8.23","0.65","-4.72","-5.45","-10.17",NA
"290",1123,"Ball State",2015,"MAC (West)","7","23","65.4","69.0","-3.63","0.04","-2.17","-2.89","-5.06",NA
"291",1123,"Ball State",2016,"MAC (West)","21","14","70.8","66.8","4.03","-2.98","-3.31","3.42","0.11",NA
"292",1123,"Ball State",2017,"MAC (West)","21","13","78.7","75.5","3.24","-3.57","2.78","-4.24","-1.45",NA
"293",1124,"Baylor",2003,"Big 12","14","14","69.0","68.4","0.61","5.44","2.20","3.84","6.04",NA
"294",1124,"Baylor",2004,"Big 12","8","21","63.7","70.4","-6.69","5.20","-4.02","1.30","-2.73",NA
"295",1124,"Baylor",2005,"Big 12","9","19","66.5","71.7","-5.18","4.10","-0.95","-1.84","-2.79",NA
"296",1124,"Baylor",2006,"Big 12","4","13","63.2","72.5","-9.35","11.65","0.66","1.64","2.30",NA
"297",1124,"Baylor",2007,"Big 12","15","16","75.3","73.0","2.29","3.88","6.73","-1.31","5.42",NA
"298",1124,"Baylor",2008,"Big 12","21","11","81.3","74.9","6.41","5.75","15.95","-4.50","11.46",11
"299",1124,"Baylor",2009,"Big 12","24","15","76.0","70.1","5.97","7.93","9.87","2.66","12.54",NA
"300",1124,"Baylor",2010,"Big 12","28","8","77.0","65.6","11.36","8.03","9.58","8.39","17.97",3
"301",1124,"Baylor",2011,"Big 12","18","13","69.5","64.0","5.48","4.80","3.59","6.40","10.00",NA
"302",1124,"Baylor",2012,"Big 12","30","8","74.7","65.3","9.37","8.03","10.20","6.34","16.54",3
"303",1124,"Baylor",2013,"Big 12","23","14","76.0","66.4","9.59","7.13","11.32","3.75","15.07",NA
"304",1124,"Baylor",2014,"Big 12","26","12","74.8","67.8","7.00","10.11","6.78","9.02","15.80",6
"305",1124,"Baylor",2015,"Big 12","24","10","69.1","60.2","8.85","9.33","6.46","11.39","17.85",3
"306",1124,"Baylor",2016,"Big 12","22","12","77.1","69.6","7.50","9.76","9.63","6.50","16.13",5
"307",1124,"Baylor",2017,"Big 12","27","8","72.9","63.7","9.20","11.87","4.89","14.86","19.75",3
"308",1125,"Belmont",2003,"A-Sun (North)","17","12","72.7","70.0","2.72","-4.05","-0.41","-1.89","-2.30",NA
"309",1125,"Belmont",2004,"A-Sun","21","9","72.4","64.9","7.47","-4.68","0.00","1.70","1.70",NA
"310",1125,"Belmont",2005,"A-Sun","14","16","70.3","70.0","0.23","-7.32","-3.57","-3.51","-7.08",NA
"311",1125,"Belmont",2006,"A-Sun","20","11","80.6","76.0","4.61","-6.72","6.22","-9.76","-3.53",15
"312",1125,"Belmont",2007,"A-Sun","23","10","72.4","64.5","7.94","-4.71","0.10","-0.49","-0.39",15
"313",1125,"Belmont",2008,"A-Sun","25","9","79.8","73.4","6.38","-3.44","6.55","-6.67","-0.12",15
"314",1125,"Belmont",2009,"A-Sun","20","13","76.6","70.7","5.88","-1.37","4.99","-4.60","0.39",NA
"315",1125,"Belmont",2010,"A-Sun","19","12","73.1","68.5","4.58","-3.41","2.88","-1.59","1.30",NA
"316",1125,"Belmont",2011,"A-Sun","30","5","79.7","62.2","17.49","-4.42","9.39","3.68","13.07",13
"317",1125,"Belmont",2012,"A-Sun","27","8","80.9","67.5","13.37","-1.22","11.70","0.12","11.81",14
"318",1125,"Belmont",2013,"OVC (East)","26","7","76.8","64.5","12.24","-0.96","7.35","3.02","10.37",11
"319",1125,"Belmont",2014,"OVC (East)","26","10","79.9","73.9","5.97","-1.88","7.63","-4.34","3.29",NA
"320",1125,"Belmont",2015,"OVC (East)","22","11","74.2","70.6","3.64","-2.77","5.55","-5.20","0.35",15
"321",1125,"Belmont",2016,"OVC (East)","20","12","82.4","78.4","4.00","-2.10","9.19","-8.00","1.19",NA
"322",1125,"Belmont",2017,"OVC (East)","23","7","76.7","69.3","7.47","-1.69","3.09","1.19","4.28",NA
"323",1126,"Bethune-Cookman",2003,"MEAC","8","22","64.7","72.9","-8.20","-10.93","-10.12","-9.01","-19.13",NA
"324",1126,"Bethune-Cookman",2004,"MEAC","8","21","59.0","66.9","-7.86","-10.63","-13.12","-5.37","-18.49",NA
"325",1126,"Bethune-Cookman",2005,"MEAC","13","17","64.4","68.6","-4.20","-11.67","-8.87","-7.00","-15.87",NA
"326",1126,"Bethune-Cookman",2006,"MEAC","15","15","65.4","68.6","-3.17","-10.49","-6.73","-6.93","-13.66",NA
"327",1126,"Bethune-Cookman",2007,"MEAC","9","21","54.4","64.2","-9.80","-9.53","-20.01","-0.70","-20.71",NA
"328",1126,"Bethune-Cookman",2008,"MEAC","11","21","58.2","61.8","-3.56","-10.89","-16.18","0.21","-15.97",NA
"329",1126,"Bethune-Cookman",2009,"MEAC","17","16","58.4","58.8","-0.45","-9.76","-15.96","3.55","-12.41",NA
"330",1126,"Bethune-Cookman",2010,"MEAC","17","16","61.2","60.5","0.76","-8.40","-14.76","1.61","-13.14",NA
"331",1126,"Bethune-Cookman",2011,"MEAC","21","13","65.9","65.9","0.03","-8.04","-7.70","-3.40","-11.11",NA
"332",1126,"Bethune-Cookman",2012,"MEAC","18","17","65.0","66.3","-1.23","-7.05","-6.53","-2.58","-9.11",NA
"333",1126,"Bethune-Cookman",2013,"MEAC","14","20","67.1","68.2","-1.03","-6.44","-4.31","-5.22","-9.54",NA
"334",1126,"Bethune-Cookman",2014,"MEAC","7","25","63.5","70.4","-6.88","-7.53","-11.97","-4.89","-16.86",NA
"335",1126,"Bethune-Cookman",2015,"MEAC","11","21","59.3","62.6","-3.25","-10.45","-15.02","-0.50","-15.52",NA
"336",1126,"Bethune-Cookman",2016,"MEAC","14","18","70.6","72.8","-2.25","-9.18","-8.27","-6.08","-14.35",NA
"337",1126,"Bethune-Cookman",2017,"MEAC","10","22","71.1","77.8","-6.72","-11.21","-7.91","-11.54","-19.44",NA
"338",1127,"Binghamton",2003,"AEC","14","13","66.6","66.2","0.37","-5.13","-5.77","1.01","-4.76",NA
"339",1127,"Binghamton",2004,"AEC","14","16","60.1","62.8","-2.77","-6.33","-11.14","2.04","-9.09",NA
"340",1127,"Binghamton",2005,"AEC","12","17","61.5","63.4","-1.90","-2.57","-7.43","2.96","-4.46",NA
"341",1127,"Binghamton",2006,"AEC","16","13","62.5","61.5","1.00","-5.52","-7.94","3.20","-4.73",NA
"342",1127,"Binghamton",2007,"AEC","13","16","65.7","66.1","-0.45","-6.96","-5.54","-2.53","-8.06",NA
"343",1127,"Binghamton",2008,"AEC","14","16","65.9","66.7","-0.83","-6.00","-6.52","-0.32","-6.84",NA
"344",1127,"Binghamton",2009,"AEC","23","9","70.0","67.4","2.59","-5.62","-0.42","-2.85","-3.27",15
"345",1127,"Binghamton",2010,"AEC","13","18","61.6","67.2","-5.58","-4.31","-8.93","-1.67","-10.60",NA
"346",1127,"Binghamton",2011,"AEC","8","23","60.0","68.5","-8.45","-5.35","-9.58","-4.22","-13.81",NA
"347",1127,"Binghamton",2012,"AEC","2","29","56.8","70.7","-13.90","-6.24","-12.73","-7.41","-20.14",NA
"348",1127,"Binghamton",2013,"AEC","3","27","55.9","69.4","-13.50","-3.70","-12.26","-6.26","-18.52",NA
"349",1127,"Binghamton",2014,"AEC","7","23","61.3","71.3","-10.00","-6.15","-10.78","-5.37","-16.15",NA
"350",1127,"Binghamton",2015,"AEC","6","26","57.7","66.4","-8.72","-3.49","-10.60","-2.86","-13.45",NA
"351",1127,"Binghamton",2016,"AEC","8","22","60.9","68.6","-7.73","-6.35","-16.36","2.28","-14.08",NA
"352",1127,"Binghamton",2017,"AEC","12","20","68.0","70.9","-2.97","-5.79","-10.21","-1.78","-11.99",NA
"353",1128,"Birmingham-Southern",2004,"Big South","20","7","74.0","65.2","8.81","-9.79","-0.64","-2.63","-3.27",NA
"354",1128,"Birmingham-Southern",2005,"Big South","16","14","65.8","63.1","2.70","-8.24","-8.59","1.35","-7.24",NA
"355",1128,"Birmingham-Southern",2006,"Big South","19","9","68.6","64.1","4.57","-8.12","-6.22","0.41","-5.81",NA
"356",1129,"Boise State",2003,"WAC","13","16","65.4","66.3","-0.93","0.07","-3.98","3.01","-0.97",NA
"357",1129,"Boise State",2004,"WAC","23","10","73.7","67.5","6.18","4.14","5.22","3.63","8.85",NA
"358",1129,"Boise State",2005,"WAC","16","18","70.4","74.2","-3.85","0.61","3.95","-6.90","-2.96",NA
"359",1129,"Boise State",2006,"WAC","14","15","72.2","70.7","1.59","1.09","3.28","-2.45","0.83",NA
"360",1129,"Boise State",2007,"WAC","17","14","76.1","72.1","4.06","0.00","6.07","-3.07","3.00",NA
"361",1129,"Boise State",2008,"WAC","25","9","81.4","75.5","5.88","-2.07","10.33","-8.73","1.60",14
"362",1129,"Boise State",2009,"WAC","19","13","72.8","72.3","0.44","0.54","2.98","-3.93","-0.95",NA
"363",1129,"Boise State",2010,"WAC","15","17","74.1","72.8","1.22","0.68","3.31","-4.42","-1.11",NA
"364",1129,"Boise State",2011,"WAC","22","13","74.1","68.1","6.06","0.01","5.86","-0.38","5.48",NA
"365",1129,"Boise State",2012,"MWC","13","17","68.3","66.3","2.07","3.14","2.11","1.42","3.52",NA
"366",1129,"Boise State",2013,"MWC","21","11","73.2","65.5","7.75","5.27","6.93","2.51","9.44",13
"367",1129,"Boise State",2014,"MWC","21","13","76.2","69.0","7.18","3.86","6.80","2.02","8.83",NA
"368",1129,"Boise State",2015,"MWC","25","9","70.3","60.1","10.15","1.38","4.57","5.44","10.01",11
"369",1129,"Boise State",2016,"MWC","20","12","77.5","70.2","7.31","3.13","5.15","2.08","7.23",NA
"370",1129,"Boise State",2017,"MWC","20","12","75.1","71.2","3.94","2.72","4.06","1.47","5.52",NA
"371",1130,"Boston College",2003,"Big East (East)","19","12","79.4","76.4","3.06","7.23","13.22","-2.92","10.30",NA
"372",1130,"Boston College",2004,"Big East","24","10","68.0","63.2","4.82","7.17","3.45","8.54","11.99",6
"373",1130,"Boston College",2005,"Big East","25","5","72.5","64.5","7.97","6.41","7.48","6.90","14.38",4
"374",1130,"Boston College",2006,"ACC","28","8","74.2","66.2","8.00","6.10","7.52","6.27","13.79",4
"375",1130,"Boston College",2007,"ACC","21","12","74.3","69.8","4.55","9.21","8.76","5.00","13.76",7
"376",1130,"Boston College",2008,"ACC","14","17","71.1","72.4","-1.29","7.75","3.31","3.15","6.46",NA
"377",1130,"Boston College",2009,"ACC","22","12","74.4","70.5","3.85","7.23","8.48","1.88","10.36",7
"378",1130,"Boston College",2010,"ACC","15","16","69.2","66.1","3.13","7.21","4.42","5.16","9.58",NA
"379",1130,"Boston College",2011,"ACC","21","13","71.8","69.3","2.47","7.31","6.90","2.88","9.78",NA
"380",1130,"Boston College",2012,"ACC","9","22","59.1","68.5","-9.42","4.89","-5.19","0.65","-4.54",NA
"381",1130,"Boston College",2013,"ACC","16","17","67.1","68.1","-0.94","7.03","4.00","2.09","6.09",NA
"382",1130,"Boston College",2014,"ACC","8","24","68.7","73.6","-4.91","8.62","3.51","-0.50","3.01",NA
"383",1130,"Boston College",2015,"ACC","13","19","65.8","67.4","-1.63","7.94","3.12","3.20","6.32",NA
"384",1130,"Boston College",2016,"ACC","7","25","61.2","70.5","-9.28","7.67","-6.91","5.30","-1.61",NA
"385",1130,"Boston College",2017,"ACC","9","23","72.5","78.4","-5.88","8.08","2.95","-0.75","2.20",NA
"386",1131,"Boston University",2003,"AEC","20","11","67.7","63.2","4.52","-3.42","-3.23","4.32","1.10",NA
"387",1131,"Boston University",2004,"AEC","23","6","66.6","59.5","7.03","-5.91","-3.60","4.73","1.12",NA
"388",1131,"Boston University",2005,"AEC","20","9","62.8","55.7","7.10","-3.86","-6.06","9.31","3.24",NA
"389",1131,"Boston University",2006,"AEC","12","16","58.9","59.6","-0.68","-3.77","-10.61","6.17","-4.45",NA
"390",1131,"Boston University",2007,"AEC","12","18","60.1","60.0","0.03","-4.65","-9.88","5.26","-4.62",NA
"391",1131,"Boston University",2008,"AEC","14","17","63.0","64.8","-1.77","-4.91","-8.35","1.66","-6.69",NA
"392",1131,"Boston University",2009,"AEC","17","13","68.6","66.3","2.30","-4.91","-1.11","-1.50","-2.61",NA
"393",1131,"Boston University",2010,"AEC","21","14","72.2","68.4","3.80","-3.23","3.75","-3.18","0.57",NA
"394",1131,"Boston University",2011,"AEC","21","14","64.9","63.5","1.37","-3.85","-3.87","1.39","-2.48",16
"395",1131,"Boston University",2012,"AEC","16","16","63.9","63.6","0.34","-4.09","-4.91","1.17","-3.74",NA
"396",1131,"Boston University",2013,"AEC","17","13","67.8","64.5","3.33","-3.93","0.68","-1.28","-0.60",NA
"397",1131,"Boston University",2014,"Patriot","24","11","71.2","67.0","4.17","-2.40","1.02","0.75","1.77",NA
"398",1131,"Boston University",2015,"Patriot","13","17","67.9","69.6","-1.67","-3.12","0.22","-5.85","-5.63",NA
"399",1131,"Boston University",2016,"Patriot","19","15","73.0","72.5","0.56","-6.37","-1.55","-5.24","-6.79",NA
"400",1131,"Boston University",2017,"Patriot","18","14","73.1","70.8","2.34","-3.66","-0.16","-2.28","-2.43",NA
"401",1132,"Bowling Green State",2003,"MAC (West)","13","16","67.7","69.4","-1.72","1.95","-3.67","1.47","-2.20",NA
"402",1132,"Bowling Green State",2004,"MAC (West)","14","17","70.8","71.2","-0.39","0.50","1.03","-2.29","-1.26",NA
"403",1132,"Bowling Green State",2005,"MAC (West)","18","11","69.8","68.6","1.14","1.76","1.38","0.59","1.98",NA
"404",1132,"Bowling Green State",2006,"MAC (East)","9","21","65.9","71.4","-5.47","0.38","-3.37","-4.46","-7.83",NA
"405",1132,"Bowling Green State",2007,"MAC (East)","13","18","66.5","68.9","-2.42","-1.08","-2.22","-3.26","-5.48",NA
"406",1132,"Bowling Green State",2008,"MAC (East)","13","17","63.5","67.9","-4.47","-0.63","-4.86","-0.23","-5.09",NA
"407",1132,"Bowling Green State",2009,"MAC (East)","19","14","64.4","61.2","3.21","-1.75","-3.59","3.68","0.09",NA
"408",1132,"Bowling Green State",2010,"MAC (East)","14","16","63.0","65.9","-2.90","-0.94","-5.91","1.21","-4.70",NA
"409",1132,"Bowling Green State",2011,"MAC (East)","14","19","64.1","67.1","-3.00","-2.03","-5.95","0.01","-5.94",NA
"410",1132,"Bowling Green State",2012,"MAC (East)","16","16","66.4","63.9","2.47","0.07","-1.33","2.55","1.23",NA
"411",1132,"Bowling Green State",2013,"MAC (East)","13","19","62.8","63.5","-0.72","-1.75","-5.24","1.92","-3.32",NA
"412",1132,"Bowling Green State",2014,"MAC (East)","12","20","62.7","64.2","-1.50","-0.20","-8.11","4.66","-3.45",NA
"413",1132,"Bowling Green State",2015,"MAC (East)","21","12","66.5","62.9","3.64","-1.25","-0.89","3.82","2.93",NA
"414",1132,"Bowling Green State",2016,"MAC (East)","16","18","70.6","72.3","-1.68","-1.85","-4.40","-1.48","-5.88",NA
"415",1132,"Bowling Green State",2017,"MAC (East)","13","19","73.6","76.7","-3.06","-2.00","-1.65","-4.35","-6.00",NA
"416",1133,"Bradley",2003,"MVC","12","18","73.5","72.3","1.17","1.20","2.91","-1.78","1.13",NA
"417",1133,"Bradley",2004,"MVC","15","16","66.4","68.6","-2.19","1.92","-2.03","1.95","-0.08",NA
"418",1133,"Bradley",2005,"MVC","13","15","70.0","71.3","-1.32","4.55","4.22","-0.99","3.23",NA
"419",1133,"Bradley",2006,"MVC","22","11","71.5","65.1","6.39","5.38","7.66","4.12","11.78",13
"420",1133,"Bradley",2007,"MVC","22","13","74.7","70.7","4.03","7.22","11.31","-0.42","10.89",NA
"421",1133,"Bradley",2008,"MVC","21","17","73.8","71.7","2.13","4.25","8.86","-2.64","6.23",NA
"422",1133,"Bradley",2009,"MVC","21","15","67.1","66.3","0.78","1.95","0.85","1.63","2.48",NA
"423",1133,"Bradley",2010,"MVC","16","15","67.5","67.4","0.06","4.11","1.55","2.19","3.74",NA
"424",1133,"Bradley",2011,"MVC","12","20","64.9","67.6","-2.75","1.67","-1.69","0.16","-1.52",NA
"425",1133,"Bradley",2012,"MVC","7","25","61.1","70.5","-9.41","3.62","-3.41","-2.38","-5.79",NA
"426",1133,"Bradley",2013,"MVC","18","17","67.7","68.5","-0.71","1.97","2.05","-0.80","1.25",NA
"427",1133,"Bradley",2014,"MVC","12","20","63.6","66.0","-2.41","-0.31","-6.29","3.58","-2.72",NA
"428",1133,"Bradley",2015,"MVC","9","24","57.0","61.4","-4.36","1.52","-8.27","3.97","-4.30",NA
"429",1133,"Bradley",2016,"MVC","5","27","56.0","69.9","-13.91","3.70","-12.86","1.95","-10.91",NA
"430",1133,"Bradley",2017,"MVC","13","20","65.5","70.7","-5.15","2.94","-5.29","2.45","-2.84",NA
